,review_content
43721,"['top', 'reason', 'love', 'movie', 'dialogue', 'cusack', 'fantastic', 'cast', 'vinyl', 'music', 'story', 'soundtrack']"
44833,"['great', 'mystery', 'thoroughly', 'trashy', 'picture', 'wound', 'open', 'theatrically', 'rather', 'go', 'direct', 'video', 'sleazy', 'asset', 'might', 'appreciate']"
32407,"['daniel', 'luminous', 'performance', 'heroic', 'colonel', 'dominate', 'half', 'film', 'actor', 'disappear', 'part', 'sorely', 'miss']"
22850,"['setup', 'make', 'heaven', 'stun', 'one', 'intricate', 'memorable', 'moment', 'follow', 'another', 'unabashedly', 'romantic', 'dangerously', 'romantic', 'devastatingly', 'romantic', 'valentine', 'great', 'adventure', 'life']"
9992,"['sin', 'nombre', 'brutal', 'dark', 'film', 'one', 'move', 'memorable', 'see', 'long', 'time']"
3593,"['basically', 'half', 'hour', 'twilight', 'zone', 'episode', 'blown', 'feature', 'length']"
46089,"['stallone', 'artificial', 'tan', 'leathery', 'could', 'replace', 'mouth', 'zipper', 'sell', 'pocketbook']"
44555,"['giuliani', 'time']"
16625,"['even', 'bad', 'hitch', 'still', 'put', 'smile', 'face']"
15519,"['film', 'main', 'strength', 'screenplay', 'write', 'cholodenko', 'stuart', 'blumberg', 'perceptive', 'mercurial', 'perfectly', 'tune', 'churn', 'tension', 'within', 'every', 'family']"
34813,"['film', 'esteem', 'always', 'felt', 'overshadow', 'proximity', 'bbc', 'beloved', 'production', 'pride', 'prejudice']"
46751,"['scary', 'movie', 'score', 'taut', 'edit', 'give', 'audience', 'lot', 'popcorn', 'thrill', 'movie', 'resonate', 'deeper', 'move', 'concern', 'core']"
685,"['garcia', 'overindulgence', 'punish', 'come', 'theatre', 'soak', 'soap', 'opera', 'sentiment']"
24686,"['however', 'standout', 'piece', 'film', 'remain', 'chaney', 'appear', 'maniacal', 'word', 'even', 'introduce', 'silhouette']"
39444,"['overall', 'never', 'saw', '1960s', 'episode', 'non', 'sed', 'congregation', 'watch', 'movie', 'file', 'without', 'analogous', 'background']"
45821,"['give', 'leave', 'scene', 'bait', 'switch']"
22292,"['time', 'plot', 'take', 'leap', 'film', 'minute', 'run', 'adequately', 'support', 'overall', 'gem']"
12895,"['bad', 'original', 'plenty', 'bad', 'enough']"
36888,"['phenomenal', 'job', 'want', 'see', 'real', 'selena', 'story', 'one', 'write', 'parent']"
24963,"['film', 'delivers', 'honest', 'special', 'effect', 'shock', 'without', 'forfeit', 'good', 'nature']"
9862,"['time', 'kid', 'old', 'enough', 'film', 'content', 'sure', 'care', 'lackluster', 'igor']"
20029,"['one', 'chase', 'well', 'vehicle', 'although', 'may', 'damn', 'faint', 'praise']"
38708,"['celebrates', 'zeal', 'justice', 'espouse', 'rookie', 'memphis', 'lawyer']"
4221,"['unfunny', 'uninventive', 'live', 'action', 'variation', 'animate', 'disney', 'animal', 'adventure', 'lady', 'tramp', 'oliver', 'company', 'aristocats']"
3062,"['fan', 'scarface', 'even', 'goodfellas', 'definitely', 'get', 'thrill']"
6998,"['kelly', 'maintain', 'suitably', 'creepy', 'atmosphere', 'throughout', 'frequently', 'twisty', 'plot', 'intrigue', 'unpredictable', 'least', 'first', 'half']"
10713,"['unoriginal', 'unbelievable', 'utterly', 'unwatchable']"
49048,"['road', 'home', 'yield', 'pleasures', 'slowly', 'opening', 'wintry', 'black', 'white', 'ripening', 'miracle']"
25264,"['move', 'unassuming', 'surprisingly', 'intoxicate', 'pace', 'aware', 'ebbs', 'flow', 'overall', 'quality', 'come', 'live', 'outside', 'big', 'city', 'hour', 'place', 'worth', 'visiting']"
13564,"['new', 'player', 'new', 'story', 'line', 'new', 'director', 'nearly', 'three', 'decade', 'improved', 'technology', 'include', 'whiz', 'bang', 'wow', 'late', 'offer', 'unfortunately', 'nearly', 'enough', 'new', 'life']"
13908,[]
30297,"['date', 'dated', 'date', 'do', 'well', 'since']"
29755,"['prepared', 'completely', 'bowl', 'director', 'peak', 'talent', 'full', 'control', 'top', 'notch', 'material']"
35934,"['literary', 'element', 'lack', 'emotion']"
34115,"['brilliant', 'cast', 'excellent', 'set', 'design', 'camerawork', 'make', 'something', 'verge', 'horror', 'comedy', 'unexpectedly', 'delightful', 'way']"
1643,"['one', 'best', 'movie', 'ever', 'see', 'deserves', 'well', 'know']"
32394,"['kid', 'might', 'enjoy', 'teenage', 'fish', 'surf', 'comedy', 'anyone', 'approach', 'high', 'school', 'age', 'movie', 'character', 'spot', 'obvious', 'formula', 'within', 'minute', 'open', 'credit']"
47935,"['visualmente', 'tiene', 'mucho', 'que', 'ofrecernos', 'vamos', 'con', 'esperanza', 'ver', 'una', 'realizacin', 'excelente', 'olvdenlo']"
32581,"['direct', 'maximum', 'impact', 'andrew', 'davis', 'contains', 'enough', 'suspenseful', 'set', 'piece', 'clever', 'red', 'herring', 'spectacular', 'stuntwork', 'satisfy', 'thriller', 'aficionado', 'yet', 'really', 'make', 'movie', 'work', 'performance', 'ford', 'jones']"
5023,"['movie', 'function', 'crackingly', 'well', 'non', 'fiction', 'international', 'thriller']"
3852,"['well', 'act', 'piece', 'find', 'unique', 'way', 'discuss', 'fortune', 'soldier', 'family', 'time', 'war']"
38705,"['voight', 'prove', 'great', 'character', 'actor', 'become', 'steal', 'film', 'country', 'club', 'type', 'defense', 'lawyer', 'julep', 'tongue']"
29984,"['shocker', 'grip', 'emotion', 'first', 'foot', 'film']"
9552,"['one', 'original', 'movie', 'year', 'rare', 'film', 'primarily', 'workplace']"
9338,"['add', 'scary', 'music', 'scene', 'could', 'come', 'straight', 'horror', 'movie', 'need', 'edit', 'williams', 'trap', 'tan', 'booth', 'williams', 'slam', 'car', 'trunk', 'lid', 'onto', 'woman', 'arm', 'like', 'terry', 'quinn', 'stepfather']"
48544,"['evolution', 'become', 'kind', 'film', 'dad', 'might', 'laugh', 'year', 'old', 'son', 'chalk', 'residual', 'ghostbusters', 'goodwill', 'memory']"
48013,"['sluggish', 'lurch', 'unevenly', 'pace', 'crucial', 'improbability', 'script']"
18409,"['basic', 'plot', 'little', 'much', 'like', 'incompetently', 'make', 'french', 'sex', 'romp', 'show', 'late', 'night', 'cable', 'everything', 'else', 'first', 'rate', 'production']"
21710,"['ivanhoe', 'robert', 'taylor', 'good', 'sturdy', 'manly', 'job', 'george', 'sander', 'intriguingly', 'fluid', 'emotionally', 'torn', 'bois', 'guilbert']"
11491,"['might', 'pretty', 'heady', 'work', 'quickly', 'give', 'way', 'shameless', 'manipulation', 'screenplay', 'sloppy', 'contrive']"
27820,"['james', 'caan', 'give', 'standout', 'performance', 'invest', 'frank', 'sense', 'determination', 'run', 'contrary', 'fatalistic', 'drive', 'narrative']"
36884,"['lopez', 'presence', 'ability', 'make', 'seem', 'one', 'role', 'away', 'stardom', 'selena', 'seize', 'opportunity', 'turn', 'incandescent', 'presentation', 'especially', 'strong', 'film', 'numerous', 'musical', 'number']"
26767,"['although', 'rarely', 'achieve', 'height', 'classic', 'like', 'snow', 'white', 'dumbo', 'still', 'moment']"
47695,"['brother', 'carry', 'warmth', 'sex', 'pour', 'sitcom', 'soul']"
35211,"['bad', 'remake']"
11128,"['various', 'twilight', 'performance', 'veteran', 'player', 'deserve', 'look', 'always', 'interesting', 'appearance', 'dano', 'deschanel', 'spark', 'miss', 'time']"
2966,"['director', 'michael', 'apted', 'tell', 'story', 'dry', 'devotion', 'parliamentary', 'procedurals', 'worshipful', 'approach', 'wilberforce', 'actor', 'gruffudd', 'lack', 'intensity', 'charisma', 'pull']"
22502,"['absolutely', 'delightful', 'romance', 'light', 'heart', 'power', 'melt', 'cynic']"
36537,"['character', 'crisp', 'fascinate', 'movie', 'great', 'anything', 'happen', 'movie', 'excitement', 'feel']"
9487,"['fails', 'land', 'kill', 'blow', 'pay', 'simplify', 'mystery', 'distinct', 'urgency', 'flaw', 'film', 'far', 'unbearable', 'nothing', 'dvd', 'director', 'cut', 'fix']"
17595,"['one', 'rare', 'film', 'every', 'shot', 'every', 'quotable', 'line', 'dialogue', 'count', 'dead', 'patch', 'casablanca']"
22434,"['harvey', 'direction', 'intelligent', 'enough', 'though', 'reduction', 'power', 'struggle', 'fit', 'personal', 'pique', 'fate', 'nation', 'hang', 'balance', 'become', 'little', 'irritate', 'enjoyable', 'two', 'lead', 'performance', 'however']"
11775,"['100', 'minute', 'dopey', 'behavior', 'filmmaking', 'inanity', 'wrap', 'tight', 'bland', 'gutless', 'wooby', 'take', 'proven', 'premise', 'water', 'parade', 'nonsense', 'create', 'tickle', 'gullible', 'teen', 'audience']"
8154,"['low', 'key', 'compel', 'thriller', 'refuse', 'follow', 'traditional', 'vengeance', 'movie', 'template']"
17487,"['horror', 'classic', 'sense', 'horror', 'build', 'rather', 'constantly', 'shock', 'horror', 'work', 'well', 'need', 'gut', 'gore', 'booster', 'shot', 'every', 'two', 'minute']"
13803,"['chloe', 'hitchcockian', 'overtone', 'apt', 'pace', 'mark', 'welcome', 'return', 'form', 'egoyan']"
37855,"['keaton', 'kilmer', 'clooney', 'sound', 'like', 'law', 'firm', 'look', 'fourth', 'partner', 'soon']"
36684,"['kid', 'rat', 'enjoyable', 'adult']"
47903,"['hopefully', 'cure', 'soon', 'find', 'bovine', 'approach', 'relationship', 'absurdity']"
22736,"['still', 'plenty', 'say']"
6508,"['annals', 'noel', 'film', 'wincingly', 'gratingly', 'insultingly', 'bad', 'lump', 'coal', 'would', 'vastly', 'preferable', 'perfect', 'holiday', 'rank', 'alongside', 'survive', 'christmas', 'sheer', 'unwatchability']"
6036,"['hypocrisy', 'simultaneously', 'condemn', 'exploit', 'audience', 'sadism', 'become', 'commonplace', 'american', 'movie', 'hardly', 'seem', 'noteworthy']"
12411,"['mammoth', 'well', 'mean', 'ultimately', 'contrive', 'melodramatic']"
37785,"['proof', 'positive', 'select', 'movie', 'series', 'survive', 'past', 'third', 'installment', 'without', 'go', 'stale']"
43521,"['movie', 'offer', 'one', 'shred', 'insight', 'comic', 'otherwise', 'eternal', 'conflict', 'sex']"
17790,"['val', 'lewton', 'prof', 'take', 'much', 'money', 'create', 'short', 'bit', 'sufficiently', 'thrill', 'creative', 'classically', 'scary', 'entertainment']"
49759,"['pace', 'quick', 'movie', 'short', 'joke', 'fast', 'time', 'sharp']"
29313,"['red', 'dust', '1932', 'early', 'clark', 'gable', 'jean', 'harlow', 'film', 'vantine', 'jean', 'harlow', 'earthy', 'sexy', 'wise', 'crack', 'platinum', 'blonde', 'prostitute']"
800,"['despite', 'many', 'improbability', 'barb', 'entertaining', 'comedy', 'thanks', 'great', 'cast', 'clever', 'kanin', 'gordon', 'script']"
25253,"['fruitful', 'collaboration', 'director', 'van', 'sant', 'star', 'damon', 'result', 'excellent', 'good', 'hunting', 'idiosyncratic', 'film', 'gerry', 'reaponsible', 'simplistic', 'message', 'picture', 'wear', 'ideology', 'sleeve']"
14318,"['bless', 'narration', 'absence', 'gimmickry', 'embrace', 'love', 'subject', 'matter', 'baby', 'sweet', 'joyful', 'fill', 'curiosity', 'know']"
36357,"['likable', 'maybe', 'even', 'lovable', 'movie']"
34502,"['everybody', 'know', 'non', 'blubber', 'clause', 'standard', 'movie', 'star', 'contract', 'bad', 'one', 'ban', 'self', 'indulgence', 'direct']"
40852,"['life', 'surprise', 'avoids', 'typical', 'trapping', 'throw', 'tinge', 'bittersweet', 'well']"
41065,"['raucous', 'entertain', 'action', 'horror', 'entry', 'great', 'performance', 'vicious', 'villain']"
24003,"['neighbor', 'truly', 'interesting', 'comedy', 'offbeat', 'experiment', 'hallucinatory', 'black', 'humor', 'grows']"
15664,"['smart', 'funny', 'insightful', 'take', 'dynamic', 'modern', 'family', 'tap', 'universal', 'specific', 'dynamic', 'family', 'unit', 'bening', 'give', 'career', 'best', 'performance']"
15611,"['cholodenko', 'get', 'mood', 'right', 'five', 'leading', 'actor', 'either', 'perfectly', 'cast', 'well', 'handle']"
10700,"['full', 'cheap', 'thrill', 'mostly', 'consist', 'people', 'pop', 'nowhere', 'dialogue', 'comprise', 'largely', 'theological', 'gobbledygook']"
49222,"['splendidly', 'envision', 'boldly', 'execute']"
19735,"['david', 'cronenberg', 'remake', '1958', 'horror', 'classic', 'fly', 'squeamish', 'casting', 'jeff', 'goldblum', 'good', 'choice', 'brings', 'quirky', 'common', 'touch', 'spacey', 'scientist', 'role']"
26310,"['scanner', 'accord', 'david', 'cronenberg', 'new', 'film', 'people', 'control', 'others', 'thought', 'idea', 'certain', 'cachet', 'scanner', 'pay']"
34313,"['simple', 'envolvente', 'filme', 'traz', 'personagens', 'inteligentes', 'articulados', 'que', 'merecem', 'nossa', 'ateno', 'elenco', 'fantstico']"
34446,"['flick', 'bring', 'home', 'bacon']"
908,"['spiral', 'deception', 'within', 'deception', 'remain', 'resolutely', 'character', 'base', 'outlandish', 'end', 'prove', 'emotionally', 'satisfy', 'base', 'really', 'drive', 'people', 'much', 'clever', 'plotting']"
20434,"['drive', 'level', 'guilty', 'pleasure', 'obvious', 'brainless', 'variety', 'grizzly', 'quite', 'bit', 'good', 'campy', 'fun']"
6870,"['crash', 'interesting', 'might', 'deserve', 'oscar', 'movie', 'lack', 'polish', 'precisely', 'make', 'work', 'interesting', 'experiment', 'one', 'found', 'entertain', 'nervewracking', 'reward']"
14582,"['enjoyable', 'good', 'great']"
18493,"['largely', 'miss', 'primal', 'horror', 'first', 'film', 'sharp', 'satire', 'second', 'yet', 'remain', 'bad']"
4173,"['reveal', 'crowhurst', 'decision', 'would', 'spoil', 'stun', 'tale', 'deep', 'water', 'comparably', 'stun']"
34674,"['hawthorne', 'moral', 'seriousness', 'get', 'lose', 'sea', 'slush']"
4484,"['hitch', 'nothing', 'best', 'friend', 'girl', 'best', 'romance', 'since', 'notebook']"
2743,"['booker', 'james', 'square', 'heavyweight', 'political', 'fight', 'reminiscent', 'holyfield', 'tyson', 'except', 'eat', 'ear']"
1595,"['power', 'obsession', 'death', 'eternal', 'embrace']"
43363,"['wall', 'street', 'well', 'wall', 'street']"
15687,"['sleek', 'smart', 'enormously', 'entertaining', 'film', 'feel', 'classic', 'hollywood', 'comedy', 'snappiest']"
13717,"['predictability', 'drain', 'hurt', 'lasting', 'impact', 'strange', 'tale', 'unlikely', 'musicianship', 'however', 'curious', 'spirit', 'feature', 'make', 'something', 'enjoy']"
40788,"['fling', 'together', 'competent', 'action', 'special', 'effect', 'sequence', 'handle', 'plot', 'actor', 'strictly', 'routine']"
16567,"['one', 'intriguing', 'energetic', 'playful', 'film', 'noirs', 'ever']"
17815,"['cat', 'people', 'unusual', 'love', 'story']"
29387,"['one', 'fine', 'weepy', 'love', 'story', 'ever', 'hit', 'big', 'screen', 'ghost', 'fundamental', 'human', 'tale', 'touch', 'hardest', 'heart']"
4811,"['mystery', 'mysterious', 'action', 'excite', 'suspense', 'like', 'boredom']"
3162,"['uplift', 'yarn', 'young', 'american', 'indian', 'venture', 'reservation']"
7919,"['escapist', 'film', 'worth', 'seek', 'fresh', 'invention', 'prison', 'film', 'genre', 'absolute', 'clinic', 'act', 'put', 'brian', 'cox', 'rest', 'actor', 'film', 'weak', 'link', 'among']"
7183,"['add', 'game', 'pit', 'entertainment', 'dollar', 'entertainment', 'value', 'know', 'house', 'win']"
8247,"['hillcoat', 'noble', 'effort', 'ultimately', 'fall', 'category', 'thing', 'much', 'well', 'imagine', 'see', 'instead', 'end', 'well', 'movie']"
44909,"['shame', 'comedy', 'self', 'destructs']"
12723,"['one', 'heartbreaking', 'film', 'ever', 'see']"
36062,"['film', 'genial', 'movie', 'attitude', 'set', 'apart', 'quite', 'emphatically', 'blockbuster', 'action', 'movie']"
4764,"['schwimmer', 'offer', 'generic', 'rom', 'com', 'convention', 'feature', 'directorial', 'debut']"
49900,"['make', 'mistake', 'burn', 'damn', 'good', 'singular', 'craft', 'adept', 'build', 'oil', 'particular', 'machine', 'run', 'smoothly', 'ever', 'plentiful', 'laugh', 'arrive', 'right', 'cue', 'occasional', 'moment', 'near', 'poignancy']"
40434,"['mission', 'abort', 'long', 'ago']"
18093,"['take', 'pause', 'recognize', 'collective', 'good', 'nature', 'owe', 'one', 'another', 'year', 'round', 'pay', 'knowledge', 'forward', 'charm', 'wistfulness']"
29181,"['dull', 'action', 'movie', 'since', 'green', 'beret']"
36150,"['excitement', 'may', 'rock', 'sell', 'point', 'plenty', 'offer', 'bargain']"
46125,"['slow', 'moving']"
33804,"['violence', 'film', 'particular', 'briskly', 'harshly', 'manage', 'without', 'either', 'half', 'heartedness', 'gloat', 'little', 'along', 'cogency', 'start', 'fall', 'apart', 'good']"
28902,"['thriller', 'maintains', 'high', 'quality', 'production', 'value', 'despite', 'lack', 'convincing', 'message']"
20080,"['portrait', 'wwi', 'personal', 'epic']"
33863,"['kieślowski', 'microcosmic', 'scrutiny', 'world', 'sans', 'judgment', 'suggests', 'thing', 'happen']"
30155,"['heavy', 'german', 'stimmung']"
9074,"['film', 'somewhat', 'disapoints', 'cast', 'top', 'rate']"
22194,"['date', 'classic', 'colonial', 'racial', 'view']"
38385,"['want', 'idiotic', 'entertainment', 'do', 'skill']"
826,"['bridge', 'san', 'luis', 'rey', 'beautiful', 'movie', 'film', 'shoot', 'location', 'exquisite', 'set', 'stun', 'costumes', 'gorgeous', 'actor', 'superlative', 'bad', 'movie', 'suck']"
30088,"['funny', 'ultimatelty', 'romantic', 'barkin', 'riot']"
22311,"['plot', 'verge', 'absurdity', 'care']"
1381,"['landscape', 'survive', 'desecration', 'questionable', 'whether', 'actor']"
21572,"['although', 'version', 'derive', 'jack', 'finney', 'novel', 'mood', 'new', 'one', 'close', 'stepford', 'wive', 'siegel', 'original']"
26906,"['movie', 'full', 'wonderful', 'character', 'player', 'fun', 'trumbo', 'ripe', 'dialogue']"
450,"['may', 'expect', 'showcase', 'cut', 'edge', 'visuals', 'appeal', 'title', 'implicit', 'promise', 'see', 'lose', 'world', 'create', 'presumably', 'dazzle', 'effect', 'part', 'barren', 'landscape', 'people', 'animal', 'skin']"
11654,"['hangover', 'pretty', 'much', 'demand', 'leave', 'political', 'correctness', 'cap', 'home', 'urge', 'eschew', 'think', 'cap', 'well']"
2267,"['extraordinary', 'film']"
2466,"['remarkably', 'true', 'source', 'none', 'deep', 'tad', 'cartoonish', 'also', 'fast', 'pace', 'fill', 'quotable', 'one', 'liner', 'often', 'funny']"
40270,"['movie', 'partly', 'set', 'inside', 'concentration', 'camp', 'yet', 'charlie', 'chaplin', 'oskar', 'schindler', 'use', 'slapstick', 'pratfall', 'social', 'commentary', 'gentle', 'satire', 'create', 'touch', 'tale', 'love']"
48434,"['many', 'groaner', 'crudity', 'could', 'test', 'patience', 'even', 'avid', 'schneider', 'fan']"
12706,"['somewhat', 'edgy', 'subject', 'matter', 'film', 'would', 'seem', 'defy', 'hollywood', 'convention', 'time', 'fact', 'relies', 'convention', 'use', 'great', 'skill']"
3192,"['film', 'posse', 'enough', 'heart', 'laugh', 'warrant', 'mild', 'recommendation']"
22827,"['beautifully', 'balance', 'melodrama', 'well', 'worth', 'space', 'language']"
17884,"['kirk', 'douglas', 'good', 'aggressive', 'job', 'slight', 'inclination', 'eagerness', 'time', 'might', 'amuse', 'old', 'fight', 'fan']"
